Order_ID,Product_ID,Product_Name,Category,Supplier_Name,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Shipping_Mode,Customer_Region,Order_Quantity,Unit_Cost,Unit_Price,Total_Cost,Shipping_Cost,Inventory_Level,Lead_Time_Days,Order_Status,Delivery_Status
10139,P469,Car Battery,Furniture,Global Tech Ltd, China Hub,04-01-2024,04-04-2024,19-04-2024,Truck, north america,133,419.27,554.88,55762.91,223.06,762,13,Shipped,Late
10358,P957,T-shirt,Electronics,Vertex Distributors, China Hub,03-01-2024,05-01-2024,17-01-2024,Express,Europe,20,16.33,24.05 USD,326.6,74.16,887,13,Delayed,Late
10249,P662,Office Chair,Furniture,NextGen Supplies, China Hub,11-04-2023,11-11-2023,24-11-2023,Sea,Europe,325,136.33,174.9,44307.25,34.96,566,8,Shipped,Late
10374,P960,Jacket,Automotive ,Orion Manufacturing,India DC,30-09-2023,05-10-2023,10-10-2023,Truck,South America,467,175.58,$236.03,81995.86,1716.42,226,13,Returned,Late
10383,P904,Brake Pads,Automotive ,Orion Manufacturing,India DC,12-06-2023,18-06-2023,27-06-2023,Truck, north america,367,114.26,180.6,41933.42,1370.09,651,-2,Shipped,On-Time
10493,P514,Brake Pads,Electronics,Prime Wholesale,China Hub,25-11-2023,26-11-2023,09-12-2023,Air,EUROPE,18,84.06,122.16,1513.08,706.3,41,12,Returned,Late
10398,P538,Dining Table,apparel,Alpha Traders,Brazil Hub,06-07-2023,13-07-2023,27-07-2023,Express,Asia,25,300.04,338.66 USD,7501,490.34,267,10,Shipped,Late
10064,P701,Sneakers,Automotive,Orion Manufacturing,USA warehouse,04-07-2023,07-07-2023,12-07-2023,Air,Asia,486,371.02,483.05,180315.72,1353.36,579,0,Returned,On-Time
10198,P228,LED TV,Food,Delta Exporters,Germany Warehouse,17-08-2023,22-08-2023,31-08-2023,Sea,Europe,162,434.94,$633.83,70460.28,864.65,160,12,Shipped,On-Time
10027,P632,Car Battery,Food,Delta Exporters,India DC,14-09-2023,15-09-2023,29-09-2023,Express,Europe,354,134.63,151.86,47659.02,16.51,804,6,Shipped,Late
10165,P927,Brake Pads,Automotive ,Vertex Distributors,China Hub,05-04-2024,07-04-2024,13-04-2024,Truck, north america,245,298.56,$490.67,73147.2,275.08,800,19,Shipped,Late
10120,P815,Chocolate,Furniture,Prime Wholesale,USA warehouse,07-02-2024,03-07-2024,07-07-2024,Air, north america,215,330.69,413.57 USD,71098.35,497.76,770,14,Returned,Late
10211,P894,Chocolate,Food,Prime Wholesale,China Hub,22-09-2024,23-09-2024,25-09-2024,Air,South America,383,191.11,$364.93,73195.13,951.52,566,9,Cancelled,On-Time
10370,P486,Brake Pads,Electronics ,Alpha Traders,India DC,17-09-2023,22-09-2023,05-10-2023,Air, north america,423,283.02,$504.97,119717.46,1124.83,195,0,Shipped,On-Time
10033,P115,Tablet,Apparel,Prime Wholesale,USA Warehouse,11-11-2024,18-11-2024,03-12-2024,Truck,North America,43,306.25,$541.78,13168.75,14.17,744,20,Shipped,Late
10180,P527,Jacket,Food,Vertex Distributors,Germany Warehouse,08-08-2024,15-08-2024,19-08-2024,Sea, north america,401,432.19,577.96,173308.19,267.63,68,11,Shipped,Late
10347,P940,Engine Oil,Apparel,Global Tech Ltd,Germany Warehouse,06-25-2023,02-07-2023,11-07-2023,Express,South America,361,208.06,355.12 USD,75109.66,1813.04,374,16,Cancelled,On-Time
10146,P517,Smartphone,Electronics ,Global Tech Ltd,Brazil Hub,03-07-2023,08-07-2023,15-07-2023,Truck,EUROPE,62,183.02,293.8,11347.24,730.99,183,6,Delayed,Late
10352,P620,Dining Table,apparel,Alpha Traders,China Hub,10-01-2024,16-01-2024,23-01-2024,Truck,Europe,86,208.82,332.04,17958.52,1276.96,747,-2,Delayed,Late
10436,P638,Sneakers,Automotive,Delta Exporters,Brazil Hub,12-08-2024,14-08-2024,17-08-2024,Truck,Asia,272,201.23,331.57,54734.56,100.27,912,17,Cancelled,Late
10234,P297,Jacket,Automotive,Global Tech Ltd,Brazil Hub,06-07-2023,07-07-2023,19-07-2023,Sea,Asia,490,304.29,$395.5,149102.1,1816.42,831,14,Shipped,On-Time
10202,P658,Sneakers,electronics,Delta Exporters,India DC,29-10-2023,31-10-2023,03-11-2023,Truck,Asia,419,234.71,407.02 USD,98343.49,811.06,77,-1,Shipped,Late
10393,P351,Car Battery,apparel,Orion Manufacturing,USA warehouse,01-27-2024,28-01-2024,10-02-2024,Sea,South America,28,498.88,899.33,13968.64,1963.24,211,-3,Shipped,Late
10070,P696,Frozen Pizza,Electronics ,Vertex Distributors,Brazil Hub,24-12-2023,31-12-2023,15-01-2024,Air,EUROPE,89,359.97,708.79,32037.33,1181.66,272,6,Delayed,On-Time
10468,P961,Smartphone,apparel,Global Tech Ltd,Germany Warehouse,22-09-2023,27-09-2023,01-10-2023,Truck,Asia,317,376.73,437.96,119423.41,198.04,619,10,Cancelled,On-Time
10085,P997,Sofa,apparel,Alpha Traders,Germany Warehouse,01-27-2024,28-01-2024,09-02-2024,Truck,Asia,228,432.95,$654.21,98712.6,271.13,941,-2,Returned,Late
10491,P177,Engine Oil,Furniture,Alpha Traders,Germany Warehouse,11-24-2024,28-11-2024,04-12-2024,Express,North America,142,325.57,449.88,46230.94,1885.4,201,6,Returned,On-Time
10279,P300,Jacket,Food,Global Tech Ltd,India DC,03-17-2024,24-03-2024,01-04-2024,Sea,North America,59,121.19,211.88,7150.21,472.46,864,1,Returned,On-Time
10076,P642,Frozen Pizza,apparel,Global Tech Ltd,China Hub,31-01-2024,03-02-2024,06-02-2024,Truck,EUROPE,55,47.28,55.06,2600.4,159.85,816,8,Shipped,Late
10416,P166,Jacket,Apparel,Prime Wholesale,USA Warehouse,27-06-2024,28-06-2024,10-07-2024,Air,North America,206,463.47,734.49,95474.82,472.12,340,9,Delayed,On-Time
10159,P147,Headphones,Automotive ,Prime Wholesale,Germany Warehouse,06-29-2024,03-07-2024,11-07-2024,Sea,North America,415,219.44,304.06 USD,91067.6,341.74,37,8,Shipped,Late
10067,P573,Sofa,Furniture,NextGen Supplies,USA Warehouse,22-02-2024,29-02-2024,13-03-2024,Express,North America,435,13.18,15.92,5733.3,1476.64,249,8,Cancelled,On-Time
10475,P419,Tablet,Food,Alpha Traders,Brazil Hub,25-02-2024,29-02-2024,07-03-2024,Sea,North America,233,314.3,389.7,73231.9,1275.4,497,5,Delayed,Late
10029,P817,Sofa,Apparel,Alpha Traders,USA warehouse,01-06-2024,09-01-2024,17-01-2024,Express,Europe,310,15.39,22.35,4770.9,1695.83,555,6,Delayed,Late
10371,P617,Sofa,Electronics ,Orion Manufacturing,USA warehouse,08-30-2023,31-08-2023,06-09-2023,Express,Europe,28,286.29,$346.93,8016.12,876.14,553,2,Cancelled,On-Time
10393,P249,Car Battery,Automotive ,Global Tech Ltd, China Hub,03-20-2024,26-03-2024,07-04-2024,Sea,Asia,330,340.68,488.48,112424.4,1108.62,675,2,Shipped,On-Time
10291,P309,Car Battery,Automotive ,Global Tech Ltd, China Hub,23-10-2024,26-10-2024,30-10-2024,Air,Asia,308,21.58,31.33 USD,6646.64,1021.62,716,-2,Returned,On-Time
10116,P312,T-shirt,Automotive,Orion Manufacturing,India DC,11-07-2023,12-07-2023,21-07-2023,Truck,North America,61,403.83,465.24 USD,24633.63,1417.69,522,10,Returned,On-Time
10101,P576,Office Chair,Electronics ,Alpha Traders, China Hub,15-09-2023,19-09-2023,26-09-2023,Express,Asia,144,330.67,404.33,47616.48,1213.94,581,17,Cancelled,On-Time
10450,P394,Engine Oil,apparel,Global Tech Ltd,USA warehouse,06-08-2023,07-08-2023,21-08-2023,Truck,South America,292,25.96,$34.97,7580.32,1835.19,301,19,Cancelled,Late
10375,P676,Office Chair,Automotive ,NextGen Supplies,USA Warehouse,04-20-2024,23-04-2024,27-04-2024,Express, north america,56,362.84,$704.31,20319.04,238.59,951,19,Cancelled,Late
10338,P105,Smartphone,Food,Prime Wholesale,China Hub,28-09-2024,04-10-2024,19-10-2024,Truck,Europe,126,389.08,572.67,49024.08,1288.3,-9,13,Delayed,Late
10131,P390,Sneakers,Furniture,Orion Manufacturing,China Hub,09-12-2023,19-09-2023,26-09-2023,Air,Asia,35,221.48,$345.72,7751.8,840.27,540,19,Returned,On-Time
10203,P395,Laptop,Automotive ,Delta Exporters,Brazil Hub,14-09-2024,20-09-2024,30-09-2024,Truck,Europe,487,334.52,$378.08,162911.24,1896.52,105,15,Cancelled,Late
10078,P169,Jeans,Food,Delta Exporters,USA Warehouse,07-03-2023,08-03-2023,20-03-2023,Truck,North America,395,130.54,218.38,51563.3,22.43,567,5,Returned,On-Time
10244,P516,Sofa,Furniture,Vertex Distributors, China Hub,31-12-2023,05-01-2024,13-01-2024,Air,South America,96,402.93,$715.85,38681.28,574.13,421,10,Cancelled,On-Time
10449,P502,Frozen Pizza,electronics,Global Tech Ltd,Germany Warehouse,10-06-2024,13-06-2024,15-06-2024,Truck, north america,445,380.44,716.73 USD,169295.8,1685.96,243,-1,Cancelled,On-Time
10251,P837,Jeans,Furniture,Vertex Distributors, China Hub,01-07-2023,04-07-2023,07-07-2023,Truck,EUROPE,251,224.82,290.45 USD,56429.82,1127.39,62,5,Returned,Late
10399,P608,Chocolate,Electronics ,Orion Manufacturing, China Hub,11-21-2023,25-11-2023,04-12-2023,Air, north america,294,103.8,164.35,30517.2,565.02,299,19,Shipped,On-Time
10047,P726,Headphones,Electronics,Orion Manufacturing,USA Warehouse,11-21-2023,23-11-2023,30-11-2023,Express,EUROPE,244,9.27,16.46,2261.88,11679.9,706,-3,Delayed,Late
10193,P784,Frozen Pizza,Automotive ,Delta Exporters,USA warehouse,31-10-2023,04-11-2023,15-11-2023,Air,EUROPE,337,115.23,$157.92,38832.51,424.94,23,14,Returned,Late
10127,P288,Engine Oil,Electronics,Global Tech Ltd,Brazil Hub,12-08-2024,19-08-2024,28-08-2024,Truck,Europe,271,343.55,$565.79,93102.05,10049.7,475,11,Returned,Late
10406,P178,Tablet,electronics,Orion Manufacturing,Germany Warehouse,11-12-2023,17-12-2023,27-12-2023,Express,EUROPE,318,211.14,$377.35,67142.52,1886.19,225,6,Cancelled,Late
10373,P195,LED TV,Electronics,Orion Manufacturing,Brazil Hub,06-02-2023,07-02-2023,15-02-2023,Air,Asia,231,321.75,548.6,74324.25,1296.06,759,2,Shipped,Late
10182,P548,Headphones,Apparel,Global Tech Ltd,USA Warehouse,04-07-2023,07-07-2023,15-07-2023,Air,Europe,230,388.46,$582.71,89345.8,456.65,478,6,Delayed,On-Time
10418,P968,Smartphone,Electronics,NextGen Supplies,USA warehouse,15-03-2023,22-03-2023,27-03-2023,Express,EUROPE,66,300.66,564.66 USD,19843.56,1770.66,888,15,Shipped,Late
10488,P299,Smartphone,Electronics,NextGen Supplies,USA Warehouse,07-06-2023,09-06-2023,21-06-2023,Air, north america,221,309.37,444.51,68370.77,557.28,239,10,Returned,On-Time
10159,P581,Office Chair,Automotive,Orion Manufacturing,USA Warehouse,11-03-2024,,,Sea,Europe,308,97.32,107.38,29974.56,1033.88,644,16,Shipped,On-Time
10340,P847,Jacket,Automotive ,Vertex Distributors,India DC,11-09-2024,,,Air,North America,90,90.14,107.93,8112.6,74.46,76,-2,Shipped,On-Time
10441,P613,Dining Table,Automotive ,Delta Exporters,Brazil Hub,03-03-2023,,,Truck,South America,488,212.61,$407.7,103753.68,1230.92,61,16,Shipped,Late
10387,P622,Office Chair,apparel,Alpha Traders,Germany Warehouse,01-03-2024,07-01-2024,10-01-2024,Truck,South America,107,184.89,254.34,19783.23,1162.73,619,0,Shipped,Late
10089,P193,Tablet,Electronics ,Vertex Distributors, China Hub,02-06-2024,08-06-2024,18-06-2024,Air,South America,14,124.17,192.6 USD,1738.38,1843.51,900,1,Cancelled,On-Time
10104,P888,T-shirt,Furniture,Prime Wholesale,USA Warehouse,01-16-2023,20-01-2023,25-01-2023,Truck,South America,194,325.95,511.22,63234.3,1310.98,254,4,Cancelled,Late
10139,P968,Sofa,Automotive ,Alpha Traders,USA warehouse,05-11-2023,06-11-2023,10-11-2023,Express,Europe,425,465.81,519.76 USD,197969.25,1502.35,797,14,Returned,Late
10358,P862,Dining Table,Furniture,Global Tech Ltd,Brazil Hub,03-20-2024,,,Sea,EUROPE,328,241.93,360.87 USD,79353.04,1764.61,373,5,Cancelled,Late
10471,P764,Chocolate,Automotive,Delta Exporters, China Hub,05-13-2024,19-05-2024,30-05-2024,Truck,South America,281,487.84,877.76 USD,137083.04,665.7,592,16,Returned,On-Time
10167,P713,LED TV,apparel,NextGen Supplies, China Hub,10-20-2023,22-10-2023,31-10-2023,Express,South America,318,271.74,$465.79,86413.32,618.69,-17,17,Shipped,Late
10385,P389,Brake Pads,Electronics ,Global Tech Ltd,USA warehouse,28-10-2023,,,Express, north america,437,391.45,$598.01,171063.65,442.91,194,1,Returned,On-Time
10201,P414,Jeans,Furniture,Delta Exporters,USA Warehouse,26-06-2024,01-07-2024,04-07-2024,Sea,Europe,415,44.06,84.54 USD,18284.9,708.97,283,2,Cancelled,Late
10106,P260,Jacket,electronics,NextGen Supplies,USA Warehouse,13-01-2023,16-01-2023,24-01-2023,Truck, north america,69,69.95,108.36,4826.55,845.26,87,8,Shipped,On-Time
10015,P468,LED TV,Electronics,Vertex Distributors,India DC,03-01-2023,06-01-2023,20-01-2023,Air, north america,146,236.83,375.91,34577.18,1690.53,524,-3,Cancelled,On-Time
10039,P132,Brake Pads,Automotive ,NextGen Supplies,USA warehouse,25-09-2023,02-10-2023,06-10-2023,Truck,South America,373,482.96,$827.76,180144.08,830.32,286,2,Shipped,Late
10044,P691,Jeans,Automotive ,Orion Manufacturing,China Hub,23-07-2023,,,Sea,North America,20,322.4,597.12,6448,125.08,924,-2,Delayed,On-Time
10245,P813,Brake Pads,Electronics ,Alpha Traders,Germany Warehouse,04-26-2023,01-05-2023,03-05-2023,Express,Europe,65,135.22,258.04,8789.3,1779.12,473,10,Delayed,Late
10409,P526,Frozen Pizza,Electronics ,Orion Manufacturing,Germany Warehouse,16-09-2023,19-09-2023,27-09-2023,Express,South America,87,490.13,630.38,42641.31,1535.75,434,4,Shipped,Late
10467,P819,Engine Oil,Furniture,Alpha Traders,USA Warehouse,29-03-2024,,,Express,Europe,168,165.5,311.42 USD,27804,773.23,729,12,Cancelled,Late
10145,P733,Car Battery,Electronics,Delta Exporters,USA warehouse,05-11-2024,,,Sea,EUROPE,172,196.37,282.35,33775.64,878.89,458,11,Returned,Late
10393,P752,T-shirt,Furniture,Vertex Distributors,USA Warehouse,04-07-2024,08-07-2024,15-07-2024,Truck,EUROPE,157,93.89,125.7 USD,14740.73,1175.61,394,11,Delayed,Late
10500,P330,Headphones,Electronics,Orion Manufacturing,Germany Warehouse,31-03-2023,07-04-2023,09-04-2023,Air,Asia,41,45.79,59.42 USD,1877.39,1762.04,554,9,Delayed,Late
10153,P303,T-shirt,Automotive ,Prime Wholesale,USA Warehouse,07-16-2023,17-07-2023,20-07-2023,Air,Asia,363,126.72,202.16 USD,45999.36,1700.2,161,10,Shipped,On-Time
10295,P924,Dining Table,Electronics,Orion Manufacturing,Germany Warehouse,07-02-2023,10-02-2023,21-02-2023,Truck,Asia,230,499.76,603.01 USD,114944.8,1933.81,124,-1,Returned,Late
10116,P358,Smartphone,Automotive,Prime Wholesale, China Hub,12-21-2023,26-12-2023,05-01-2024,Air,Asia,445,65.51,98.79,29151.95,267.12,700,5,Returned,On-Time
10382,P467,LED TV,Automotive ,Alpha Traders, China Hub,03-11-2023,15-03-2023,30-03-2023,Truck,Europe,54,264.56,$403.39,14286.24,1516.09,277,18,Shipped,Late
10306,P496,Laptop,Electronics ,Alpha Traders,India DC,09-02-2023,16-02-2023,22-02-2023,Sea,Asia,66,123.46,222.76 USD,8148.36,464.27,907,-1,Returned,Late
10428,P125,Smartphone,Furniture,Global Tech Ltd, China Hub,01-25-2023,29-01-2023,10-02-2023,Truck, north america,147,111.66,124.77,16414.02,4925.4,36,15,Returned,Late
10140,P237,Sneakers,Food,Delta Exporters, China Hub,11-07-2023,18-07-2023,23-07-2023,Express,EUROPE,362,476.42,902.21,172464.04,407.74,245,9,Shipped,On-Time
10190,P958,Frozen Pizza,Electronics,NextGen Supplies,India DC,26-11-2024,02-12-2024,10-12-2024,Truck,Europe,363,482.24,$870.61,175053.12,627.55,541,1,Shipped,Late
10298,P209,T-shirt,electronics,Vertex Distributors,Germany Warehouse,14-06-2023,16-06-2023,01-07-2023,Air, north america,70,455.13,747.86 USD,31859.1,1596.79,773,1,Returned,On-Time
10356,P834,T-shirt,electronics,Global Tech Ltd, China Hub,26-11-2024,28-11-2024,08-12-2024,Truck,North America,86,352.36,$459.96,30302.96,1036.6,995,4,Shipped,On-Time
10402,P610,Sofa,Food,Prime Wholesale,USA warehouse,14-04-2024,20-04-2024,25-04-2024,Truck,Asia,374,128.8,160.88 USD,48171.2,412.7,484,5,Delayed,Late
10487,P562,Laptop,Automotive,NextGen Supplies,USA Warehouse,07-06-2023,08-06-2023,10-06-2023,Air,North America,197,459.57,840.51,90535.29,1811.21,156,15,Cancelled,Late
10386,P530,Laptop,Electronics ,Global Tech Ltd,Brazil Hub,11-09-2024,16-09-2024,23-09-2024,Express, north america,322,189.92,309.14 USD,61154.24,779.67,796,3,Returned,On-Time
10449,P205,Car Battery,Food,Alpha Traders,Brazil Hub,03-07-2024,07-07-2024,22-07-2024,Truck,South America,335,41.83,$62.22,14013.05,46.75,601,20,Returned,On-Time
10394,P257,Office Chair,Automotive ,Orion Manufacturing, China Hub,29-08-2024,31-08-2024,04-09-2024,Express,Europe,128,79.22,104.17,10140.16,716.39,549,16,Returned,Late
10266,P629,Office Chair,electronics,Alpha Traders, China Hub,25-10-2024,30-10-2024,02-11-2024,Truck,North America,138,402.37,557.98,55527.06,1295.25,532,7,Shipped,On-Time
10126,P415,Dining Table,Furniture,Global Tech Ltd,USA warehouse,06-03-2024,13-03-2024,19-03-2024,Express,North America,7,69.04,86.75 USD,483.28,1215.82,409,2,Cancelled,Late
10307,P187,LED TV,Food,Prime Wholesale,China Hub,01-01-2023,07-01-2023,16-01-2023,Truck,South America,309,97.28,189.75,30059.52,1951.77,547,11,Cancelled,On-Time
10119,P160,Chocolate,electronics,Vertex Distributors,India DC,03-12-2023,10-12-2023,19-12-2023,Express, north america,154,210.71,349.21,32449.34,652.12,3,8,Shipped,Late
10308,P199,Jeans,Apparel,NextGen Supplies,Brazil Hub,03-26-2023,29-03-2023,03-04-2023,Sea,North America,18,419.49,631.43 USD,7550.82,1685.43,589,4,Returned,On-Time
10094,P843,Dining Table,Apparel,NextGen Supplies,USA warehouse,08-30-2023,06-09-2023,13-09-2023,Express,EUROPE,460,35.1,$61.37,16146,1294.36,604,13,Delayed,On-Time
10067,P703,Car Battery,apparel,Prime Wholesale,Germany Warehouse,01-05-2023,02-05-2023,15-05-2023,Express,Europe,63,327.72,392.91,20646.36,1510.46,676,11,Cancelled,On-Time
10450,P813,Laptop,Automotive,Orion Manufacturing,China Hub,26-06-2023,27-06-2023,06-07-2023,Air,North America,398,432.09,596.65,171971.82,16.44,233,16,Returned,On-Time
10270,P123,Tablet,Automotive,Orion Manufacturing,China Hub,10-16-2024,18-10-2024,31-10-2024,Express,Asia,273,427.93,$488.82,116824.89,152.17,591,-1,Cancelled,On-Time
10390,P150,Sneakers,Apparel,Orion Manufacturing,USA Warehouse,12-26-2023,31-12-2023,06-01-2024,Air,South America,321,446.34,703.92,143275.14,838.58,845,3,Shipped,Late
10269,P746,Dining Table,Furniture,Alpha Traders,China Hub,11-03-2024,12-03-2024,23-03-2024,Sea,EUROPE,227,69.25,127.41 USD,15719.75,1010.6,559,16,Cancelled,On-Time
10175,P497,T-shirt,Apparel,Vertex Distributors, China Hub,14-10-2024,18-10-2024,25-10-2024,Air,Asia,355,255.73,322.3,90784.15,1366.12,381,7,Cancelled,On-Time
10255,P922,Sofa,Automotive,Global Tech Ltd,Germany Warehouse,03-26-2024,29-03-2024,02-04-2024,Express,EUROPE,371,460.56,809.32,170867.76,1322.88,285,19,Cancelled,Late
10412,P216,Laptop,Automotive ,Vertex Distributors,China Hub,24-11-2023,26-11-2023,04-12-2023,Air,Europe,406,38.37,$56.06,15578.22,182.99,275,12,Returned,On-Time
10443,P221,Frozen Pizza,Apparel,Alpha Traders,Brazil Hub,14-03-2024,20-03-2024,02-04-2024,Express,North America,165,198.77,364.42,32797.05,812.02,160,-3,Delayed,On-Time
10335,P522,Brake Pads,Automotive ,Delta Exporters,China Hub,05-09-2024,10-05-2024,24-05-2024,Express,Asia,178,421.16,679.77,74966.48,1984.22,211,20,Delayed,On-Time
10258,P203,Car Battery,Automotive ,Orion Manufacturing,USA warehouse,06-10-2024,09-10-2024,15-10-2024,Air,Europe,372,256.78,449.02,95522.16,1445.1,600,-3,Delayed,Late
10101,P285,Jacket,apparel,Global Tech Ltd,USA Warehouse,16-03-2024,19-03-2024,02-04-2024,Express,South America,56,41.75,$51.15,2338,14.87,162,3,Delayed,Late
10468,P396,Frozen Pizza,Electronics,Alpha Traders,China Hub,07-14-2024,20-07-2024,26-07-2024,Sea,EUROPE,35,318.22,597.04 USD,11137.7,685.84,29,9,Shipped,On-Time
10080,P504,T-shirt,Electronics,Alpha Traders,Brazil Hub,16-06-2024,18-06-2024,30-06-2024,Air, north america,56,167.56,317.8,9383.36,759.17,68,9,Delayed,Late
10380,P744,Smartphone,electronics,Alpha Traders,USA warehouse,23-02-2024,,,Truck, north america,75,50.33,83.63,3774.75,1729.74,402,-1,Returned,On-Time
10052,P583,Brake Pads,Electronics ,NextGen Supplies,Germany Warehouse,01-20-2024,21-01-2024,03-02-2024,Truck,South America,309,76.03,141.41 USD,23493.27,458.02,679,20,Shipped,Late
10044,P718,T-shirt,Automotive,Alpha Traders,USA warehouse,09-28-2024,05-10-2024,09-10-2024,Truck,EUROPE,13,49.24,$97.74,640.12,1730.35,259,0,Delayed,On-Time
10189,P879,Dining Table,Electronics ,Global Tech Ltd,USA Warehouse,20-10-2024,24-10-2024,27-10-2024,Air,North America,352,15.11,19.36 USD,5318.72,944.17,873,17,Returned,On-Time
10492,P225,Jeans,apparel,Vertex Distributors,Brazil Hub,07-12-2023,12-12-2023,17-12-2023,Truck,North America,399,111.68,128.33,44560.32,1326.93,421,6,Delayed,On-Time
10352,P339,Sneakers,Apparel,Alpha Traders, China Hub,11-11-2024,13-11-2024,20-11-2024,Truck,South America,167,167.46,227.33,27965.82,88.16,526,15,Delayed,Late
10102,P393,Tablet,apparel,Global Tech Ltd,Germany Warehouse,26-02-2023,,,Sea,Europe,459,286.04,464.91,131292.36,842.12,80,17,Returned,Late
10010,P814,Smartphone,Furniture,NextGen Supplies,China Hub,19-01-2024,24-01-2024,01-02-2024,Express,Asia,353,81.71,94.8,28843.63,915.48,631,9,Delayed,Late
10000,P191,Smartphone,electronics,Global Tech Ltd,Germany Warehouse,21-07-2024,27-07-2024,10-08-2024,Air,EUROPE,198,199.58,325.48,39516.84,862.56,894,4,Returned,Late
10141,P358,Headphones,Electronics,Delta Exporters,USA warehouse,06-30-2024,05-07-2024,20-07-2024,Express,Asia,335,421.33,$611.16,141145.55,529.92,285,6,Returned,On-Time
10396,P169,Laptop,Electronics ,Prime Wholesale,Brazil Hub,25-03-2023,27-03-2023,31-03-2023,Truck, north america,388,127.61,165.44,49512.68,12793.5,597,-2,Cancelled,On-Time
